Symbol,Series,Record Date,Bc Start Date,Bc End Date,Ex Date,No Delivery Start Date,No Delivery End Date,Purpose,
ASIANPAINT,BT,-,03/07/2010,16/07/2010,25/06/2010,25/06/2010,02/07/2010,ANNUAL GENERAL MEETING AND DIVIDEND RS.18.50 PER SHARE,
ASIANPAINT,BE,-,03/07/2010,16/07/2010,30/06/2010,-,-,ANNUAL GENERAL MEETING AND DIVIDEND RS.18.50 PER SHARE,
ASIANPAINT,EQ,-,03/07/2010,16/07/2010,30/06/2010,-,-,ANNUAL GENERAL MEETING AND DIVIDEND RS.18.50 PER SHARE,
ASIANPAINT,EQ,-,11/06/2011,24/06/2011,09/06/2011,-,-,ANNUAL GENERAL MEETING AND DIVIDEND RS.23.50 PER SHARE,
ASIANPAINT,BT,-,11/06/2011,24/06/2011,06/06/2011,06/06/2011,10/06/2011,ANNUAL GENERAL MEETING AND DIVIDEND RS.23.50 PER SHARE,
ASIANPAINT,BL,-,11/06/2011,24/06/2011,09/06/2011,-,-,ANNUAL GENERAL MEETING AND DIVIDEND RS.23.50 PER SHARE,
ASIANPAINT,BE,-,11/06/2011,24/06/2011,09/06/2011,-,-,ANNUAL GENERAL MEETING AND DIVIDEND RS.23.50 PER SHARE,
ASIANPAINT,EQ,26/10/2007,-,-,25/10/2007,-,-,INT DIV-RS.6.50 PER SH   PURPOSE REVISED,
ASIANPAINT,BL,26/10/2007,-,-,25/10/2007,-,-,INT DIV-RS.6.50 PER SH   PURPOSE REVISED,
ASIANPAINT,BT,26/10/2007,-,-,19/10/2007,19/10/2007,25/10/2007,INT DIV-RS.6.50 PER SH   PURPOSE REVISED,
ASIANPAINT,BL,27/10/2009,-,-,26/10/2009,-,-,INT DIV-RS.8.50 PER SHAREPURPOSE REVISED,
ASIANPAINT,EQ,27/10/2009,-,-,26/10/2009,-,-,INT DIV-RS.8.50 PER SHAREPURPOSE REVISED,
ASIANPAINT,BE,27/10/2009,-,-,26/10/2009,-,-,INT DIV-RS.8.50 PER SHAREPURPOSE REVISED,
ASIANPAINT,BT,27/10/2009,-,-,20/10/2009,20/10/2009,26/10/2009,INT DIV-RS.8.50 PER SHAREPURPOSE REVISED,
ASIANPAINT,BE,31/10/2008,-,-,29/10/2008,-,-,INTERIM DIVIDEND - 65%   PURPOSE REVISED,
ASIANPAINT,BL,31/10/2008,-,-,29/10/2008,-,-,INTERIM DIVIDEND - 65%   PURPOSE REVISED,
ASIANPAINT,EQ,31/10/2008,-,-,29/10/2008,-,-,INTERIM DIVIDEND - 65%   PURPOSE REVISED,
ASIANPAINT,BT,31/10/2008,-,-,22/10/2008,22/10/2008,29/10/2008,INTERIM DIVIDEND - 65%   PURPOSE REVISED,
ASIANPAINT,BL,06/11/2006,-,-,03/11/2006,-,-,INTERIM DIVIDEND-55%     PURPOSE REVISED,
ASIANPAINT,EQ,06/11/2006,-,-,03/11/2006,-,-,INTERIM DIVIDEND-55%     PURPOSE REVISED,
ASIANPAINT,BT,06/11/2006,-,-,30/10/2006,30/10/2006,03/11/2006,INTERIM DIVIDEND-55%     PURPOSE REVISED,
ASIANPAINT,EQ,01/11/2010,-,-,29/10/2010,-,-,INTERIM DIVIDEND-RS.8.50 PER SHARE (PURPOSE REVISED),
ASIANPAINT,BL,01/11/2010,-,-,29/10/2010,-,-,INTERIM DIVIDEND-RS.8.50 PER SHARE (PURPOSE REVISED),
ASIANPAINT,BT,01/11/2010,-,-,25/10/2010,25/10/2010,29/10/2010,INTERIM DIVIDEND-RS.8.50 PER SHARE (PURPOSE REVISED),
ASIANPAINT,BE,01/11/2010,-,-,29/10/2010,-,-,INTERIM DIVIDEND-RS.8.50 PER SHARE (PURPOSE REVISED),
ASIANTILES,BE,-,20/09/2008,27/09/2008,18/09/2008,-,-,AGM/DIVIDEND - 10%,
ASIANTILES,BT,-,20/09/2008,27/09/2008,15/09/2008,15/09/2008,19/09/2008,AGM/DIVIDEND - 10%,
ASIANTILES,EQ,-,20/09/2008,27/09/2008,18/09/2008,-,-,AGM/DIVIDEND - 10%,
ASIANTILES,BL,-,20/09/2008,27/09/2008,18/09/2008,-,-,AGM/DIVIDEND - 10%,
ASIANTILES,BL,-,18/09/2010,25/09/2010,16/09/2010,-,-,ANNUAL GENERAL MEETING AND DIVIDEND RE.1/- PER SHARE,
ASIANTILES,BT,-,18/09/2010,25/09/2010,13/09/2010,13/09/2010,17/09/2010,ANNUAL GENERAL MEETING AND DIVIDEND RE.1/- PER SHARE,
ASIANTILES,BE,-,18/09/2010,25/09/2010,16/09/2010,-,-,ANNUAL GENERAL MEETING AND DIVIDEND RE.1/- PER SHARE,
ASIANTILES,EQ,-,18/09/2010,25/09/2010,16/09/2010,-,-,ANNUAL GENERAL MEETING AND DIVIDEND RE.1/- PER SHARE,
ASIANTILES,BE,-,24/11/2009,30/11/2009,20/11/2009,-,-,Annual General Meeting,
ASIANTILES,BT,-,24/11/2009,30/11/2009,17/11/2009,17/11/2009,23/11/2009,Annual General Meeting,
ASIANTILES,BL,-,24/11/2009,30/11/2009,20/11/2009,-,-,Annual General Meeting,
ASIANTILES,EQ,-,24/11/2009,30/11/2009,20/11/2009,-,-,Annual General Meeting,
ASIL,BL,-,24/07/2006,28/07/2006,20/07/2006,-,-,AGM,
ASIL,EQ,-,24/07/2006,28/07/2006,20/07/2006,-,-,AGM,
ASIL,BL,-,08/08/2007,10/08/2007,06/08/2007,-,-,AGM,
ASIL,BT,-,08/08/2007,10/08/2007,01/08/2007,01/08/2007,07/08/2007,AGM,
ASIL,EQ,-,08/08/2007,10/08/2007,06/08/2007,-,-,AGM,
ASIL,BT,-,24/07/2006,28/07/2006,20/07/2006,-,-,AGM,
ASIL,BE,-,27/09/2010,29/09/2010,23/09/2010,-,-,ANNUAL GENERAL MEETING,
ASIL,BT,-,27/09/2010,29/09/2010,20/09/2010,20/09/2010,24/09/2010,ANNUAL GENERAL MEETING,
ASIL,BL,-,27/09/2010,29/09/2010,23/09/2010,-,-,ANNUAL GENERAL MEETING,
ASIL,EQ,-,27/09/2010,29/09/2010,23/09/2010,-,-,ANNUAL GENERAL MEETING,
ASIL,BE,-,07/08/2008,11/08/2008,05/08/2008,-,-,ANNUAL GENERAL MEETING,
ASIL,BT,-,07/08/2008,11/08/2008,31/07/2008,31/07/2008,06/08/2008,ANNUAL GENERAL MEETING,
ASIL,EQ,-,07/08/2008,11/08/2008,05/08/2008,-,-,ANNUAL GENERAL MEETING,
ASIL,BL,-,07/08/2008,11/08/2008,05/08/2008,-,-,ANNUAL GENERAL MEETING,
ASIL,BT,-,26/09/2009,29/09/2009,18/09/2009,18/09/2009,25/09/2009,Annual General Meeting,
ASIL,BL,-,26/09/2009,29/09/2009,24/09/2009,-,-,Annual General Meeting,
ASIL,EQ,-,26/09/2009,29/09/2009,24/09/2009,-,-,Annual General Meeting,
ASIL,BE,-,26/09/2009,29/09/2009,24/09/2009,-,-,Annual General Meeting,
ASSAMCO,BT,-,24/09/2009,30/09/2009,16/09/2009,16/09/2009,23/09/2009,AGM/DIV-RE.0.15 PER SHARE,
ASSAMCO,BL,-,24/09/2009,30/09/2009,22/09/2009,-,-,AGM/DIV-RE.0.15 PER SHARE,
ASSAMCO,EQ,-,24/09/2009,30/09/2009,22/09/2009,-,-,AGM/DIV-RE.0.15 PER SHARE,
ASSAMCO,BE,-,24/09/2009,30/09/2009,22/09/2009,-,-,AGM/DIV-RE.0.15 PER SHARE,
ASSAMCO,EQ,-,17/07/2008,22/07/2008,15/07/2008,-,-,AGM/DIVIDEND - 10%,
ASSAMCO,BE,-,17/07/2008,22/07/2008,15/07/2008,-,-,AGM/DIVIDEND - 10%,
ASSAMCO,BT,-,17/07/2008,22/07/2008,10/07/2008,10/07/2008,16/07/2008,AGM/DIVIDEND - 10%,
ASSAMCO,BL,-,17/07/2008,22/07/2008,15/07/2008,-,-,AGM/DIVIDEND - 10%,
ASSAMCO,BL,-,26/06/2007,30/06/2007,22/06/2007,-,-,AGM/DIVIDEND-10%         PURPOSE REVISED,
ASSAMCO,EQ,-,26/06/2007,30/06/2007,22/06/2007,-,-,AGM/DIVIDEND-10%         PURPOSE REVISED,
ASSAMCO,BT,-,26/06/2007,30/06/2007,19/06/2007,19/06/2007,25/06/2007,AGM/DIVIDEND-10%         PURPOSE REVISED,
ASSAMCO,EQ,-,14/09/2001,28/09/2001,04/09/2001,04/09/2001,13/09/2001,AGM/DIVIDEND-5%          PURPOSE REVISED,
ASSAMCO,BT,-,14/09/2001,28/09/2001,03/09/2001,-,-,AGM/DIVIDEND-5%          PURPOSE REVISED,
ASSAMCO,BE,-,14/09/2001,28/09/2001,03/09/2001,03/09/2001,07/09/2001,AGM/DIVIDEND-5%          PURPOSE REVISED,
ASSAMCO,EQ,-,19/06/2010,25/06/2010,17/06/2010,-,-,ANNUAL GENERAL MEETING AND DIVIDEND RE.0.20 PER SHARE,
ASSAMCO,BE,-,19/06/2010,25/06/2010,17/06/2010,-,-,ANNUAL GENERAL MEETING AND DIVIDEND RE.0.20 PER SHARE,
ASSAMCO,BT,-,19/06/2010,25/06/2010,14/06/2010,14/06/2010,18/06/2010,ANNUAL GENERAL MEETING AND DIVIDEND RE.0.20 PER SHARE,
ASSAMCO,BL,-,19/06/2010,25/06/2010,17/06/2010,-,-,ANNUAL GENERAL MEETING AND DIVIDEND RE.0.20 PER SHARE,
ASSAMFRONT,BT,-,23/07/2002,02/08/2002,18/07/2002,-,-,AGM/DIVIDEND-50%,
ASSAMFRONT,BE,-,25/07/2001,03/08/2001,16/07/2001,16/07/2001,20/07/2001,AGM/DIVIDEND-50%,
ASSAMFRONT,BT,-,25/07/2001,03/08/2001,16/07/2001,-,-,AGM/DIVIDEND-50%,
ASSAMFRONT,EQ,-,25/07/2001,03/08/2001,13/07/2001,13/07/2001,20/07/2001,AGM/DIVIDEND-50%,
ASSAMFRONT,EQ,-,23/07/2002,02/08/2002,18/07/2002,-,-,AGM/DIVIDEND-50%,
ASTEC,EQ,-,16/08/2010,23/08/2010,12/08/2010,-,-,ANNUAL GENERAL MEETING AND DIVIDEND RE.1/- PER SHARE,
ASTEC,BL,-,16/08/2010,23/08/2010,12/08/2010,-,-,ANNUAL GENERAL MEETING AND DIVIDEND RE.1/- PER SHARE,
ASTEC,BT,-,16/08/2010,23/08/2010,09/08/2010,09/08/2010,13/08/2010,ANNUAL GENERAL MEETING AND DIVIDEND RE.1/- PER SHARE,
ASTEC,BE,-,16/08/2010,23/08/2010,12/08/2010,-,-,ANNUAL GENERAL MEETING AND DIVIDEND RE.1/- PER SHARE,
ASTRAL,BT,-,30/06/2007,09/07/2007,25/06/2007,25/06/2007,29/06/2007,AGM,
ASTRAL,EQ,-,30/06/2007,09/07/2007,28/06/2007,-,-,AGM,
ASTRAL,BL,-,30/06/2007,09/07/2007,28/06/2007,-,-,AGM,
ASTRAL,BL,-,11/06/2008,19/06/2008,09/06/2008,-,-,AGM/DIV-RE.1 PER SHARE,
ASTRAL,EQ,-,11/06/2008,19/06/2008,09/06/2008,-,-,AGM/DIV-RE.1 PER SHARE,
ASTRAL,BE,-,11/06/2008,19/06/2008,09/06/2008,-,-,AGM/DIV-RE.1 PER SHARE,
ASTRAL,BT,-,11/06/2008,19/06/2008,04/06/2008,04/06/2008,10/06/2008,AGM/DIV-RE.1 PER SHARE,
ASTRAL,BT,-,20/07/2009,27/07/2009,13/07/2009,13/07/2009,17/07/2009,AGM/DIV-RE.1/- PER SHARE,
ASTRAL,BL,-,20/07/2009,27/07/2009,16/07/2009,-,-,AGM/DIV-RE.1/- PER SHARE,
ASTRAL,EQ,-,20/07/2009,27/07/2009,16/07/2009,-,-,AGM/DIV-RE.1/- PER SHARE,
ASTRAL,BE,-,20/07/2009,27/07/2009,16/07/2009,-,-,AGM/DIV-RE.1/- PER SHARE,
ASTRAL,BT,-,30/07/2010,09/08/2010,23/07/2010,23/07/2010,29/07/2010,ANNUAL GENERAL MEETING/DIVIDEND RE 1 PER SHARE - BC END DATE REVISED,
ASTRAL,BE,-,30/07/2010,09/08/2010,28/07/2010,-,-,ANNUAL GENERAL MEETING/DIVIDEND RE 1 PER SHARE - BC END DATE REVISED,
ASTRAL,EQ,-,30/07/2010,09/08/2010,28/07/2010,-,-,ANNUAL GENERAL MEETING/DIVIDEND RE 1 PER SHARE - BC END DATE REVISED,
ASTRAL,BL,-,30/07/2010,09/08/2010,28/07/2010,-,-,ANNUAL GENERAL MEETING/DIVIDEND RE 1 PER SHARE - BC END DATE REVISED,
ASTRAL,BE,16/09/2010,-,-,15/09/2010,-,-,FACE VALUE SPLIT FROM RS.10/- TO RS.5/-,
ASTRAL,BL,16/09/2010,-,-,15/09/2010,-,-,FACE VALUE SPLIT FROM RS.10/- TO RS.5/-,
ASTRAL,EQ,16/09/2010,-,-,15/09/2010,-,-,FACE VALUE SPLIT FROM RS.10/- TO RS.5/-,
ASTRAL,BT,16/09/2010,-,-,08/09/2010,08/09/2010,15/09/2010,FACE VALUE SPLIT FROM RS.10/- TO RS.5/-,
ASTRAL,EQ,24/10/2009,-,-,22/10/2009,-,-,INT DIV-RE.1/- PER SHARE,
ASTRAL,BL,24/10/2009,-,-,22/10/2009,-,-,INT DIV-RE.1/- PER SHARE,
ASTRAL,BT,24/10/2009,-,-,16/10/2009,16/10/2009,23/10/2009,INT DIV-RE.1/- PER SHARE,
ASTRAL,BE,24/10/2009,-,-,22/10/2009,-,-,INT DIV-RE.1/- PER SHARE,
ASTRAL,EQ,04/11/2010,-,-,03/11/2010,-,-,INTERIM DIVIDEND-RE.0.50 PER SHARE,
ASTRAL,BT,04/11/2010,-,-,28/10/2010,28/10/2010,03/11/2010,INTERIM DIVIDEND-RE.0.50 PER SHARE,
ASTRAL,BL,04/11/2010,-,-,03/11/2010,-,-,INTERIM DIVIDEND-RE.0.50 PER SHARE,
ASTRAL,BE,04/11/2010,-,-,03/11/2010,-,-,INTERIM DIVIDEND-RE.0.50 PER SHARE,
ASTRAMICRO,BT,-,28/07/2007,04/08/2007,23/07/2007,23/07/2007,27/07/2007,AGM/DIV-RE.1/- PER SH,
ASTRAMICRO,EQ,-,28/07/2007,04/08/2007,26/07/2007,-,-,AGM/DIV-RE.1/- PER SH,
ASTRAMICRO,BL,-,28/07/2007,04/08/2007,26/07/2007,-,-,AGM/DIV-RE.1/- PER SH,
ASTRAMICRO,EQ,-,24/07/2009,31/07/2009,22/07/2009,-,-,AGM/DIV-RE0.50 PER SHARE,
ASTRAMICRO,BL,-,24/07/2009,31/07/2009,22/07/2009,-,-,AGM/DIV-RE0.50 PER SHARE,
ASTRAMICRO,BT,-,24/07/2009,31/07/2009,17/07/2009,17/07/2009,23/07/2009,AGM/DIV-RE0.50 PER SHARE,
ASTRAMICRO,BE,-,24/07/2009,31/07/2009,22/07/2009,-,-,AGM/DIV-RE0.50 PER SHARE,
ASTRAMICRO,BE,-,22/09/2008,29/09/2008,18/09/2008,-,-,AGM/DIV-RS.0.25 PER SHARE,
ASTRAMICRO,EQ,-,22/09/2008,29/09/2008,18/09/2008,-,-,AGM/DIV-RS.0.25 PER SHARE,
ASTRAMICRO,BL,-,22/09/2008,29/09/2008,18/09/2008,-,-,AGM/DIV-RS.0.25 PER SHARE,
ASTRAMICRO,BT,-,22/09/2008,29/09/2008,15/09/2008,15/09/2008,19/09/2008,AGM/DIV-RS.0.25 PER SHARE,
ASTRAMICRO,BT,-,18/07/2005,25/07/2005,14/07/2005,-,-,AGM/DIV-RS.5/- PER SHARE,
ASTRAMICRO,EQ,-,18/07/2005,25/07/2005,14/07/2005,-,-,AGM/DIV-RS.5/- PER SHARE,
ASTRAMICRO,EQ,-,19/07/2006,26/07/2006,17/07/2006,-,-,AGM/DIVIDEND-50%,
ASTRAMICRO,BT,-,19/07/2006,26/07/2006,17/07/2006,-,-,AGM/DIVIDEND-50%,
ASTRAMICRO,BL,-,19/07/2006,26/07/2006,17/07/2006,-,-,AGM/DIVIDEND-50%,
ASTRAMICRO,BT,-,23/09/2010,30/09/2010,16/09/2010,16/09/2010,22/09/2010,ANNUAL GENERAL MEETING AND DIVIDEND RE.0.50 PER SHARE,
ASTRAMICRO,EQ,-,23/09/2010,30/09/2010,21/09/2010,-,-,ANNUAL GENERAL MEETING AND DIVIDEND RE.0.50 PER SHARE,
ASTRAMICRO,BL,-,23/09/2010,30/09/2010,21/09/2010,-,-,ANNUAL GENERAL MEETING AND DIVIDEND RE.0.50 PER SHARE,
ASTRAMICRO,BE,-,23/09/2010,30/09/2010,21/09/2010,-,-,ANNUAL GENERAL MEETING AND DIVIDEND RE.0.50 PER SHARE,
ASTRAMICRO,BL,31/12/2010,-,-,30/12/2010,-,-,BONUS 1:2,
ASTRAMICRO,BE,31/12/2010,-,-,30/12/2010,-,-,BONUS 1:2,
ASTRAMICRO,BT,31/12/2010,-,-,24/12/2010,24/12/2010,30/12/2010,BONUS 1:2,
ASTRAMICRO,EQ,31/12/2010,-,-,30/12/2010,-,-,BONUS 1:2,
ASTRAZEN,BT,-,27/04/2007,30/04/2007,20/04/2007,20/04/2007,26/04/2007,AGM                      BC START DATE/PURPOSE REVISED,
ASTRAZEN,BL,-,27/04/2007,30/04/2007,25/04/2007,-,-,AGM                      BC START DATE/PURPOSE REVISED,
ASTRAZEN,EQ,-,27/04/2007,30/04/2007,25/04/2007,-,-,AGM                      BC START DATE/PURPOSE REVISED,
ASTRAZEN,BE,-,05/05/2009,18/05/2009,29/04/2009,-,-,AGM/DIV-RS.15/- PER SHARE,
ASTRAZEN,EQ,-,05/05/2009,18/05/2009,29/04/2009,-,-,AGM/DIV-RS.15/- PER SHARE,
ASTRAZEN,BT,-,05/05/2009,18/05/2009,24/04/2009,24/04/2009,04/05/2009,AGM/DIV-RS.15/- PER SHARE,
ASTRAZEN,BL,-,05/05/2009,18/05/2009,29/04/2009,-,-,AGM/DIV-RS.15/- PER SHARE,
ASTRAZEN,BT,-,16/04/2008,28/04/2008,08/04/2008,08/04/2008,15/04/2008,AGM/DIV-RS15 PER SHARE,
ASTRAZEN,BE,-,16/04/2008,28/04/2008,11/04/2008,-,-,AGM/DIV-RS15 PER SHARE,
ASTRAZEN,EQ,-,16/04/2008,28/04/2008,11/04/2008,-,-,AGM/DIV-RS15 PER SHARE,
ASTRAZEN,BL,-,16/04/2008,28/04/2008,11/04/2008,-,-,AGM/DIV-RS15 PER SHARE,
ASTRAZEN,BE,-,03/07/2001,09/07/2001,20/06/2001,20/06/2001,28/06/2001,AGM/DIVIDEND-40%         BC START DATE REVISED,
ASTRAZEN,BT,-,14/04/2006,28/04/2006,12/04/2006,-,-,AGM/FIN DIV-RS.20 PER SH,
ASTRAZEN,EQ,-,14/04/2006,28/04/2006,12/04/2006,-,-,AGM/FIN DIV-RS.20 PER SH,
ASTRAZEN,BL,-,14/04/2006,28/04/2006,12/04/2006,-,-,AGM/FIN DIV-RS.20 PER SH,
ASTRAZEN,BE,-,08/05/2010,20/05/2010,06/05/2010,-,-,DIVIDEND-RS.10/- PR SHARE,
ASTRAZEN,BT,-,08/05/2010,20/05/2010,03/05/2010,03/05/2010,07/05/2010,DIVIDEND-RS.10/- PR SHARE,
ASTRAZEN,BL,-,08/05/2010,20/05/2010,06/05/2010,-,-,DIVIDEND-RS.10/- PR SHARE,
ASTRAZEN,EQ,-,08/05/2010,20/05/2010,06/05/2010,-,-,DIVIDEND-RS.10/- PR SHARE,
ASTRAZEN,EQ,22/06/2006,-,-,15/06/2006,15/06/2006,21/06/2006,FV SPLIT RS.10/- TO RS.2/,
ASTRAZEN,BT,22/06/2006,-,-,15/06/2006,15/06/2006,21/06/2006,FV SPLIT RS.10/- TO RS.2/,
ASTRAZEN,BL,22/06/2006,-,-,15/06/2006,15/06/2006,21/06/2006,FV SPLIT RS.10/- TO RS.2/,
ASTRAZEN,BL,24/03/2007,-,-,22/03/2007,-,-,INT DIV-RS.12/- PER SHAREPURPOSE REVISED,
ASTRAZEN,BT,24/03/2007,-,-,16/03/2007,16/03/2007,23/03/2007,INT DIV-RS.12/- PER SHAREPURPOSE REVISED,
ASTRAZEN,EQ,24/03/2007,-,-,22/03/2007,-,-,INT DIV-RS.12/- PER SHAREPURPOSE REVISED,
ASTRAZEN,BT,11/01/2008,-,-,04/01/2008,04/01/2008,10/01/2008,SCH OF AGMT- BONUS DEB1:1,
ASTRAZEN,BL,11/01/2008,-,-,04/01/2008,04/01/2008,10/01/2008,SCH OF AGMT- BONUS DEB1:1,
ASTRAZEN,EQ,11/01/2008,-,-,04/01/2008,04/01/2008,10/01/2008,SCH OF AGMT- BONUS DEB1:1,
ASTRAZEN,BE,11/01/2008,-,-,04/01/2008,04/01/2008,10/01/2008,SCH OF AGMT- BONUS DEB1:1,
ATCOM,EQ,-,27/03/2004,29/03/2004,25/03/2004,-,-,AGM,
ATCOM,BT,-,24/08/2005,31/08/2005,22/08/2005,-,-,AGM,
ATCOM,EQ,-,24/08/2005,31/08/2005,22/08/2005,-,-,AGM,
ATCOM,BL,-,21/09/2007,29/09/2007,19/09/2007,-,-,AGM,
ATCOM,BT,-,21/09/2007,29/09/2007,14/09/2007,14/09/2007,20/09/2007,AGM,
ATCOM,EQ,-,21/09/2007,29/09/2007,19/09/2007,-,-,AGM,
ATCOM,BE,-,24/09/2001,29/09/2001,10/09/2001,10/09/2001,14/09/2001,AGM,
ATCOM,BT,-,27/03/2004,29/03/2004,25/03/2004,-,-,AGM,
ATFL,EQ,-,23/07/2007,25/07/2007,19/07/2007,-,-,AGM,
ATFL,BL,-,23/07/2007,25/07/2007,19/07/2007,-,-,AGM,
ATFL,BT,-,23/07/2007,25/07/2007,16/07/2007,16/07/2007,20/07/2007,AGM,
ATFL,EQ,-,27/07/2006,28/07/2006,25/07/2006,-,-,AGM,
ATFL,EQ,-,23/07/2005,28/07/2005,21/07/2005,-,-,AGM,
ATFL,BT,-,27/07/2006,28/07/2006,25/07/2006,-,-,AGM,
ATFL,BT,-,23/07/2005,28/07/2005,21/07/2005,-,-,AGM,
ATFL,BL,-,27/07/2006,28/07/2006,25/07/2006,-,-,AGM,
ATFL,BE,-,27/07/2006,28/07/2006,25/07/2006,-,-,AGM,
ATFL,BE,-,23/07/2005,28/07/2005,21/07/2005,-,-,AGM,
ATFL,BT,-,21/07/2009,29/07/2009,14/07/2009,14/07/2009,20/07/2009,ANN BK CLSR/DV-RE.1 PR SH,
ATFL,BL,-,21/07/2009,29/07/2009,17/07/2009,-,-,ANN BK CLSR/DV-RE.1 PR SH,
ATFL,EQ,-,21/07/2009,29/07/2009,17/07/2009,-,-,ANN BK CLSR/DV-RE.1 PR SH,
ATFL,BE,-,21/07/2009,29/07/2009,17/07/2009,-,-,ANN BK CLSR/DV-RE.1 PR SH,
ATFL,EQ,-,21/07/2008,30/07/2008,17/07/2008,-,-,ANNUAL GENERAL MEETING,
ATFL,BE,-,21/07/2008,30/07/2008,17/07/2008,-,-,ANNUAL GENERAL MEETING,
ATFL,BT,-,21/07/2008,30/07/2008,14/07/2008,14/07/2008,18/07/2008,ANNUAL GENERAL MEETING,
ATFL,BL,-,21/07/2008,30/07/2008,17/07/2008,-,-,ANNUAL GENERAL MEETING,
ATFL,BT,-,20/07/2010,28/07/2010,13/07/2010,13/07/2010,19/07/2010,ANNUAL GENERAL MEETING AND DIVIDEND RS.1.50 PER SHARE,
ATFL,BL,-,20/07/2010,28/07/2010,16/07/2010,-,-,ANNUAL GENERAL MEETING AND DIVIDEND RS.1.50 PER SHARE,
ATFL,EQ,-,20/07/2010,28/07/2010,16/07/2010,-,-,ANNUAL GENERAL MEETING AND DIVIDEND RS.1.50 PER SHARE,
ATFL,BE,-,20/07/2010,28/07/2010,16/07/2010,-,-,ANNUAL GENERAL MEETING AND DIVIDEND RS.1.50 PER SHARE,
ATLANTA,EQ,-,22/09/2008,27/09/2008,18/09/2008,-,-,AGM/DIVIDEND - 10%,
ATLANTA,BL,-,22/09/2008,27/09/2008,18/09/2008,-,-,AGM/DIVIDEND - 10%,
ATLANTA,BT,-,22/09/2008,27/09/2008,15/09/2008,15/09/2008,19/09/2008,AGM/DIVIDEND - 10%,
ATLANTA,BE,-,22/09/2008,27/09/2008,18/09/2008,-,-,AGM/DIVIDEND - 10%,
ATLANTA,BL,-,24/09/2007,28/09/2007,20/09/2007,-,-,AGM/DIVIDEND-10%,
ATLANTA,BT,-,24/09/2007,28/09/2007,17/09/2007,17/09/2007,21/09/2007,AGM/DIVIDEND-10%,
ATLANTA,EQ,-,24/09/2007,28/09/2007,20/09/2007,-,-,AGM/DIVIDEND-10%,
ATLANTA,BL,-,23/09/2010,30/09/2010,21/09/2010,-,-,ANNUAL GENERAL MEETING AND DIVIDEND RE.1/- PER SHARE,
ATLANTA,BT,-,23/09/2010,30/09/2010,16/09/2010,16/09/2010,22/09/2010,ANNUAL GENERAL MEETING AND DIVIDEND RE.1/- PER SHARE,
ATLANTA,BE,-,23/09/2010,30/09/2010,21/09/2010,-,-,ANNUAL GENERAL MEETING AND DIVIDEND RE.1/- PER SHARE,
ATLANTA,EQ,-,23/09/2010,30/09/2010,21/09/2010,-,-,ANNUAL GENERAL MEETING AND DIVIDEND RE.1/- PER SHARE,
ATLANTA,BE,-,24/09/2009,30/09/2009,22/09/2009,-,-,Annual General Meeting   PURPOSE REVISED,
ATLANTA,EQ,-,24/09/2009,30/09/2009,22/09/2009,-,-,Annual General Meeting   PURPOSE REVISED,
ATLANTA,BL,-,24/09/2009,30/09/2009,22/09/2009,-,-,Annual General Meeting   PURPOSE REVISED,
ATLANTA,BT,-,24/09/2009,30/09/2009,16/09/2009,16/09/2009,23/09/2009,Annual General Meeting   PURPOSE REVISED,
ATLANTA,BT,09/11/2010,-,-,01/11/2010,01/11/2010,08/11/2010,FACE VALUE SPLIT FROM RS.10/- TO RS.2/-,
ATLANTA,EQ,09/11/2010,-,-,08/11/2010,-,-,FACE VALUE SPLIT FROM RS.10/- TO RS.2/-,
ATLANTA,BL,09/11/2010,-,-,08/11/2010,-,-,FACE VALUE SPLIT FROM RS.10/- TO RS.2/-,
ATLANTA,BE,09/11/2010,-,-,08/11/2010,-,-,FACE VALUE SPLIT FROM RS.10/- TO RS.2/-,
ATLASCOPCO,EQ,-,22/05/2001,01/06/2001,09/05/2001,09/05/2001,15/05/2001,AGM/DIVIDEND-37.5%       PURPOSE REVISED/BC DATES REVISED,
ATLASCOPCO,BE,-,22/05/2001,01/06/2001,09/05/2001,09/05/2001,18/05/2001,AGM/DIVIDEND-37.5%       PURPOSE REVISED/BC DATES REVISED,
ATLASCOPCO,AE,-,22/05/2001,01/06/2001,14/05/2001,14/05/2001,16/05/2001,AGM/DIVIDEND-37.5%       PURPOSE REVISED/BC DATES REVISED,
ATLASCOPCO,BT,-,22/05/2001,01/06/2001,09/05/2001,-,-,AGM/DIVIDEND-37.5%       PURPOSE REVISED/BC DATES REVISED,
ATLASCOPCO,BT,-,14/05/2002,30/05/2002,09/05/2002,-,-,AGM/DIVIDEND-40%,
ATLASCOPCO,EQ,-,14/05/2002,30/05/2002,09/05/2002,-,-,AGM/DIVIDEND-40%,
ATLASCYCLE,BL,-,23/09/2009,30/09/2009,18/09/2009,-,-,AGM/DIV-RS.4.50 PER SHARE,
ATLASCYCLE,BE,-,23/09/2009,30/09/2009,18/09/2009,-,-,AGM/DIV-RS.4.50 PER SHARE,
ATLASCYCLE,EQ,-,23/09/2009,30/09/2009,18/09/2009,-,-,AGM/DIV-RS.4.50 PER SHARE,
ATLASCYCLE,BT,-,23/09/2009,30/09/2009,15/09/2009,15/09/2009,22/09/2009,AGM/DIV-RS.4.50 PER SHARE,
ATLASCYCLE,BT,-,23/09/2008,30/09/2008,16/09/2008,16/09/2008,22/09/2008,AGM/DIVIDEND - 45%,
