INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
OPTSTK,NMDC,24-Feb-2011,300,PE,0,0,0,60.85,35.95,0,0,0,0,31-JAN-2011,
OPTSTK,NMDC,24-Feb-2011,310,PE,0,0,0,69.35,45.55,0,0,0,0,31-JAN-2011,
OPTSTK,NMDC,24-Feb-2011,320,PE,0,0,0,78.1,55.4,0,0,0,0,31-JAN-2011,
OPTSTK,NMDC,24-Feb-2011,330,PE,0,0,0,87.05,65.3,0,0,0,0,31-JAN-2011,
OPTSTK,NMDC,24-Feb-2011,340,PE,0,0,0,96.25,75.2,0,0,0,0,31-JAN-2011,
OPTSTK,NMDC,24-Feb-2011,360,PE,0,0,0,102.8,95.1,0,0,0,0,31-JAN-2011,
OPTSTK,NMDC,24-Feb-2011,380,PE,0,0,0,121.8,115,0,0,0,0,31-JAN-2011,
OPTSTK,NMDC,31-Mar-2011,160,CE,0,0,0,117.4,105.4,0,0,0,0,31-JAN-2011,
OPTSTK,NMDC,31-Mar-2011,180,CE,0,0,0,97.9,85.7,0,0,0,0,31-JAN-2011,
OPTSTK,NMDC,31-Mar-2011,200,CE,0,0,0,78.6,66.1,0,0,0,0,31-JAN-2011,
OPTSTK,NMDC,31-Mar-2011,220,CE,0,0,0,60.1,47.1,0,0,0,0,31-JAN-2011,
OPTSTK,NMDC,31-Mar-2011,240,CE,0,0,0,43.3,30.05,0,0,0,0,31-JAN-2011,
OPTSTK,NMDC,31-Mar-2011,260,CE,0,0,0,29.15,16.7,0,0,0,0,31-JAN-2011,
OPTSTK,NMDC,31-Mar-2011,280,CE,0,0,0,18.3,8,0,0,0,0,31-JAN-2011,
OPTSTK,NMDC,31-Mar-2011,300,CE,0,0,0,10.75,3.35,0,0,0,0,31-JAN-2011,
OPTSTK,NMDC,31-Mar-2011,320,CE,0,0,0,5.95,1.2,0,0,0,0,31-JAN-2011,
OPTSTK,NMDC,31-Mar-2011,340,CE,0,0,0,3.1,0.4,0,0,0,0,31-JAN-2011,
OPTSTK,NMDC,31-Mar-2011,360,CE,0,0,0,1.55,0.15,0,0,0,0,31-JAN-2011,
OPTSTK,NMDC,31-Mar-2011,380,CE,0,0,0,0.75,0.05,0,0,0,0,31-JAN-2011,
OPTSTK,NMDC,31-Mar-2011,160,PE,0,0,0,0.05,0,0,0,0,0,31-JAN-2011,
OPTSTK,NMDC,31-Mar-2011,180,PE,0,0,0,0.05,0.05,0,0,0,0,31-JAN-2011,
OPTSTK,NMDC,31-Mar-2011,200,PE,0,0,0,0.35,0.1,0,0,0,0,31-JAN-2011,
OPTSTK,NMDC,31-Mar-2011,220,PE,0,0,0,1.4,0.8,0,0,0,0,31-JAN-2011,
OPTSTK,NMDC,31-Mar-2011,240,PE,0,0,0,4.1,3.45,0,0,0,0,31-JAN-2011,
OPTSTK,NMDC,31-Mar-2011,260,PE,0,0,0,9.55,9.85,0,0,0,0,31-JAN-2011,
OPTSTK,NMDC,31-Mar-2011,280,PE,0,0,0,18.3,20.85,0,0,0,0,31-JAN-2011,
OPTSTK,NMDC,31-Mar-2011,300,PE,0,0,0,30.3,35.85,0,0,0,0,31-JAN-2011,
OPTSTK,NMDC,31-Mar-2011,320,PE,0,0,0,45.05,53.45,0,0,0,0,31-JAN-2011,
OPTSTK,NMDC,31-Mar-2011,340,PE,0,0,0,61.75,72.35,0,0,0,0,31-JAN-2011,
OPTSTK,NMDC,31-Mar-2011,360,PE,0,0,0,79.75,91.75,0,0,0,0,31-JAN-2011,
OPTSTK,NMDC,31-Mar-2011,380,PE,0,0,0,98.5,111.4,0,0,0,0,31-JAN-2011,
OPTSTK,NMDC,28-Apr-2011,160,CE,0,0,0,111.35,106.55,0,0,0,0,31-JAN-2011,
OPTSTK,NMDC,28-Apr-2011,180,CE,0,0,0,91.85,87,0,0,0,0,31-JAN-2011,
OPTSTK,NMDC,28-Apr-2011,200,CE,0,0,0,72.65,67.75,0,0,0,0,31-JAN-2011,
OPTSTK,NMDC,28-Apr-2011,220,CE,0,0,0,54.3,49.45,0,0,0,0,31-JAN-2011,
OPTSTK,NMDC,28-Apr-2011,240,CE,0,0,0,37.9,33.25,0,0,0,0,31-JAN-2011,
OPTSTK,NMDC,28-Apr-2011,260,CE,0,0,0,24.55,20.45,0,0,0,0,31-JAN-2011,
OPTSTK,NMDC,28-Apr-2011,280,CE,0,0,0,14.7,11.45,0,0,0,0,31-JAN-2011,
OPTSTK,NMDC,28-Apr-2011,300,CE,0,0,0,8.15,5.85,0,0,0,0,31-JAN-2011,
OPTSTK,NMDC,28-Apr-2011,320,CE,0,0,0,4.25,2.75,0,0,0,0,31-JAN-2011,
OPTSTK,NMDC,28-Apr-2011,340,CE,0,0,0,2.05,1.2,0,0,0,0,31-JAN-2011,
OPTSTK,NMDC,28-Apr-2011,360,CE,0,0,0,0.95,0.5,0,0,0,0,31-JAN-2011,
OPTSTK,NMDC,28-Apr-2011,380,CE,0,0,0,0.45,0.2,0,0,0,0,31-JAN-2011,
OPTSTK,NMDC,28-Apr-2011,160,PE,0,0,0,0.05,0,0,0,0,0,31-JAN-2011,
OPTSTK,NMDC,28-Apr-2011,180,PE,0,0,0,0.05,0.05,0,0,0,0,31-JAN-2011,
OPTSTK,NMDC,28-Apr-2011,200,PE,0,0,0,0.4,0.35,0,0,0,0,31-JAN-2011,
OPTSTK,NMDC,28-Apr-2011,220,PE,0,0,0,1.6,1.6,0,0,0,0,31-JAN-2011,
OPTSTK,NMDC,28-Apr-2011,240,PE,0,0,0,4.75,5,0,0,0,0,31-JAN-2011,
OPTSTK,NMDC,28-Apr-2011,260,PE,0,0,0,10.95,11.75,0,0,0,0,31-JAN-2011,
OPTSTK,NMDC,28-Apr-2011,280,PE,0,0,0,20.65,22.3,0,0,0,0,31-JAN-2011,
OPTSTK,NMDC,28-Apr-2011,300,PE,0,0,0,33.65,36.3,0,0,0,0,31-JAN-2011,
OPTSTK,NMDC,28-Apr-2011,320,PE,0,0,0,49.25,52.75,0,0,0,0,31-JAN-2011,
OPTSTK,NMDC,28-Apr-2011,340,PE,0,0,0,66.65,70.75,0,0,0,0,31-JAN-2011,
OPTSTK,NMDC,28-Apr-2011,360,PE,0,0,0,85.1,89.6,0,0,0,0,31-JAN-2011,
OPTSTK,NMDC,28-Apr-2011,380,PE,0,0,0,104.1,108.9,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,24-Feb-2011,130,CE,0,0,0,49.6,59.75,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,24-Feb-2011,140,CE,0,0,0,39.9,49.8,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,24-Feb-2011,150,CE,0,0,0,30.4,39.85,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,24-Feb-2011,160,CE,0,0,0,21.65,29.95,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,24-Feb-2011,170,CE,0,0,0,14.2,20.2,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,24-Feb-2011,180,CE,0,0,0,10.65,11.4,0,0,1000,0,31-JAN-2011,
OPTSTK,NTPC,24-Feb-2011,190,CE,4.2,4.2,3.15,3.75,3.75,109,210.96,155000,60000,31-JAN-2011,
OPTSTK,NTPC,24-Feb-2011,200,CE,1.4,1.4,0.9,1.1,1.1,127,255.37,369000,57000,31-JAN-2011,
OPTSTK,NTPC,24-Feb-2011,210,CE,0.55,0.55,0.3,0.3,0.3,9,18.93,125000,3000,31-JAN-2011,
OPTSTK,NTPC,24-Feb-2011,220,CE,0.25,0.25,0.15,0.2,0.2,4,8.8,73000,1000,31-JAN-2011,
OPTSTK,NTPC,24-Feb-2011,230,CE,0,0,0,0.15,0.05,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,24-Feb-2011,240,CE,0,0,0,0.05,0,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,24-Feb-2011,250,CE,0,0,0,0.05,0,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,24-Feb-2011,260,CE,0,0,0,0.05,0,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,24-Feb-2011,270,CE,0,0,0,0.05,0,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,24-Feb-2011,130,PE,0,0,0,0.05,0,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,24-Feb-2011,140,PE,0,0,0,0.1,0,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,24-Feb-2011,150,PE,0,0,0,0.45,0,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,24-Feb-2011,160,PE,0,0,0,1.5,0.05,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,24-Feb-2011,170,PE,0.65,0.65,0.65,0.65,0.65,3,5.11,7000,3000,31-JAN-2011,
OPTSTK,NTPC,24-Feb-2011,180,PE,2,2.8,1.5,2.5,2.5,86,156.97,96000,51000,31-JAN-2011,
OPTSTK,NTPC,24-Feb-2011,190,PE,5.55,7.45,5.5,6.3,6.3,47,92.38,130000,1000,31-JAN-2011,
OPTSTK,NTPC,24-Feb-2011,200,PE,14.9,14.9,14.9,14.9,14.9,1,2.14,19000,0,31-JAN-2011,
OPTSTK,NTPC,24-Feb-2011,210,PE,0,0,0,29.85,20.2,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,24-Feb-2011,220,PE,0,0,0,39.05,29.85,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,24-Feb-2011,230,PE,0,0,0,48.6,39.75,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,24-Feb-2011,240,PE,0,0,0,58.3,49.7,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,24-Feb-2011,250,PE,0,0,0,68.05,59.65,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,24-Feb-2011,260,PE,0,0,0,77.85,69.6,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,24-Feb-2011,270,PE,0,0,0,87.65,79.55,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,31-Mar-2011,130,CE,0,0,0,75.15,61,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,31-Mar-2011,140,CE,0,0,0,65.4,51.15,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,31-Mar-2011,150,CE,0,0,0,55.65,41.35,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,31-Mar-2011,160,CE,0,0,0,46.05,31.75,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,31-Mar-2011,170,CE,0,0,0,36.85,22.65,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,31-Mar-2011,180,CE,0,0,0,28.25,14.8,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,31-Mar-2011,190,CE,6,6,6,6,6,1,1.96,1000,1000,31-JAN-2011,
OPTSTK,NTPC,31-Mar-2011,200,CE,0,0,0,14.35,4.55,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,31-Mar-2011,210,CE,0,0,0,9.5,2.15,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,31-Mar-2011,220,CE,0,0,0,5.95,0.9,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,31-Mar-2011,230,CE,0,0,0,3.55,0.35,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,31-Mar-2011,240,CE,0,0,0,2,0.15,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,31-Mar-2011,250,CE,0,0,0,1.1,0.05,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,31-Mar-2011,260,CE,0,0,0,0.6,0.05,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,31-Mar-2011,270,CE,0,0,0,0.3,0,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,31-Mar-2011,130,PE,0,0,0,0.05,0,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,31-Mar-2011,140,PE,0,0,0,0.05,0,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,31-Mar-2011,150,PE,0,0,0,0.1,0.05,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,31-Mar-2011,160,PE,0,0,0,0.3,0.3,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,31-Mar-2011,170,PE,0,0,0,0.8,1.1,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,31-Mar-2011,180,PE,0,0,0,2,3.05,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,31-Mar-2011,190,PE,0,0,0,4.2,6.8,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,31-Mar-2011,200,PE,0,0,0,7.7,12.5,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,31-Mar-2011,210,PE,0,0,0,12.6,19.95,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,31-Mar-2011,220,PE,0,0,0,18.8,28.55,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,31-Mar-2011,230,PE,0,0,0,26.2,37.85,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,31-Mar-2011,240,PE,0,0,0,34.45,47.5,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,31-Mar-2011,250,PE,0,0,0,43.3,57.25,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,31-Mar-2011,260,PE,0,0,0,52.6,67.1,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,31-Mar-2011,270,PE,0,0,0,62.1,76.95,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,28-Apr-2011,130,CE,0,0,0,67.75,61.9,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,28-Apr-2011,140,CE,0,0,0,58,52.15,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,28-Apr-2011,150,CE,0,0,0,48.3,42.5,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,28-Apr-2011,160,CE,0,0,0,38.8,33.2,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,28-Apr-2011,170,CE,0,0,0,29.75,24.55,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,28-Apr-2011,180,CE,0,0,0,21.6,17,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,28-Apr-2011,190,CE,0,0,0,14.75,11,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,28-Apr-2011,200,CE,0,0,0,9.4,6.65,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,28-Apr-2011,210,CE,0,0,0,5.6,3.75,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,28-Apr-2011,220,CE,0,0,0,3.15,1.95,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,28-Apr-2011,230,CE,0,0,0,1.65,0.95,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,28-Apr-2011,240,CE,0,0,0,0.85,0.45,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,28-Apr-2011,250,CE,0,0,0,0.4,0.2,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,28-Apr-2011,260,CE,0,0,0,0.2,0.1,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,28-Apr-2011,270,CE,0,0,0,0.1,0.05,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,28-Apr-2011,130,PE,0,0,0,0.05,0,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,28-Apr-2011,140,PE,0,0,0,0.05,0.05,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,28-Apr-2011,150,PE,0,0,0,0.1,0.2,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,28-Apr-2011,160,PE,0,0,0,0.35,0.6,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,28-Apr-2011,170,PE,0,0,0,1.1,1.75,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,28-Apr-2011,180,PE,0,0,0,2.7,4,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,28-Apr-2011,190,PE,0,0,0,5.65,7.8,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,28-Apr-2011,200,PE,0,0,0,10.05,13.2,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,28-Apr-2011,210,PE,0,0,0,16.05,20.05,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,28-Apr-2011,220,PE,0,0,0,23.35,28.1,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,28-Apr-2011,230,PE,0,0,0,31.65,36.85,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,28-Apr-2011,240,PE,0,0,0,40.6,46.15,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,28-Apr-2011,250,PE,0,0,0,49.9,55.7,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,28-Apr-2011,260,PE,0,0,0,59.5,65.35,0,0,0,0,31-JAN-2011,
OPTSTK,NTPC,28-Apr-2011,270,PE,0,0,0,69.15,75.1,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,24-Feb-2011,1500,CE,0,0,0,614.8,796.85,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,24-Feb-2011,1550,CE,0,0,0,566.4,747.1,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,24-Feb-2011,1600,CE,0,0,0,518.45,697.4,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,24-Feb-2011,1650,CE,0,0,0,471.2,647.65,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,24-Feb-2011,1700,CE,0,0,0,424.95,597.9,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,24-Feb-2011,1750,CE,0,0,0,380,548.2,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,24-Feb-2011,1800,CE,0,0,0,336.75,498.45,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,24-Feb-2011,1850,CE,0,0,0,295.6,448.75,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,24-Feb-2011,1900,CE,0,0,0,256.85,399.05,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,24-Feb-2011,1950,CE,0,0,0,220.95,349.5,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,24-Feb-2011,2000,CE,0,0,0,187.9,300.35,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,24-Feb-2011,2050,CE,0,0,0,158.2,252.1,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,24-Feb-2011,2100,CE,0,0,0,131.75,205.5,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,24-Feb-2011,2150,CE,0,0,0,108.5,161.8,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,24-Feb-2011,2200,CE,0,0,0,88.4,122.4,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,24-Feb-2011,2250,CE,0,0,0,71.3,88.35,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,24-Feb-2011,2300,CE,0,0,0,56.9,60.7,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,24-Feb-2011,2350,CE,0,0,0,45.05,39.55,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,24-Feb-2011,2400,CE,0,0,0,35.2,24.5,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,24-Feb-2011,2450,CE,0,0,0,27.3,14.25,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,24-Feb-2011,2500,CE,0,0,0,20.95,7.85,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,24-Feb-2011,2550,CE,0,0,0,15.95,4.1,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,24-Feb-2011,2600,CE,0,0,0,12.05,2,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,24-Feb-2011,2650,CE,0,0,0,9,0.95,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,24-Feb-2011,2700,CE,0,0,0,6.7,0.45,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,24-Feb-2011,2750,CE,0,0,0,4.95,0.2,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,24-Feb-2011,2800,CE,0,0,0,3.6,0.1,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,24-Feb-2011,2850,CE,0,0,0,2.6,0.05,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,24-Feb-2011,2900,CE,0,0,0,1.9,0.05,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,24-Feb-2011,2950,CE,0,0,0,1.35,0,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,24-Feb-2011,1500,PE,0,0,0,0.65,0,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,24-Feb-2011,1550,PE,0,0,0,1.25,0,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,24-Feb-2011,1600,PE,0,0,0,2.3,0,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,24-Feb-2011,1650,PE,0,0,0,4.05,0,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,24-Feb-2011,1700,PE,0,0,0,6.75,0,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,24-Feb-2011,1750,PE,0,0,0,10.8,0,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,24-Feb-2011,1800,PE,0,0,0,16.55,0,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,24-Feb-2011,1850,PE,0,0,0,24.35,0.05,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,24-Feb-2011,1900,PE,0,0,0,34.65,0.1,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,24-Feb-2011,1950,PE,0,0,0,47.7,0.3,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,24-Feb-2011,2000,PE,0,0,0,63.7,0.85,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,24-Feb-2011,2050,PE,0,0,0,82.95,2.3,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,24-Feb-2011,2100,PE,0,0,0,105.5,5.45,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,24-Feb-2011,2150,PE,0,0,0,131.25,11.5,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,24-Feb-2011,2200,PE,0,0,0,160.15,21.85,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,24-Feb-2011,2250,PE,0,0,0,192.05,37.5,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,24-Feb-2011,2300,PE,0,0,0,226.6,59.6,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,24-Feb-2011,2350,PE,0,0,0,263.8,88.2,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,24-Feb-2011,2400,PE,0,0,0,302.95,122.85,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,24-Feb-2011,2450,PE,0,0,0,344,162.35,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,24-Feb-2011,2500,PE,0,0,0,386.65,205.7,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,24-Feb-2011,2550,PE,0,0,0,430.65,251.65,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,24-Feb-2011,2600,PE,0,0,0,475.7,299.35,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,24-Feb-2011,2650,PE,0,0,0,521.7,348,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,24-Feb-2011,2700,PE,0,0,0,568.35,397.2,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,24-Feb-2011,2750,PE,0,0,0,615.6,446.7,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,24-Feb-2011,2800,PE,0,0,0,663.25,496.35,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,24-Feb-2011,2850,PE,0,0,0,711.25,546,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,24-Feb-2011,2900,PE,0,0,0,759.55,595.75,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,24-Feb-2011,2950,PE,0,0,0,808,645.45,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,31-Mar-2011,1500,CE,0,0,0,842.4,811.25,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,31-Mar-2011,1550,CE,0,0,0,793.5,762,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,31-Mar-2011,1600,CE,0,0,0,744.65,712.75,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,31-Mar-2011,1650,CE,0,0,0,695.75,663.5,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,31-Mar-2011,1700,CE,0,0,0,646.95,614.3,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,31-Mar-2011,1750,CE,0,0,0,598.3,565.15,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,31-Mar-2011,1800,CE,0,0,0,549.8,516.2,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,31-Mar-2011,1850,CE,0,0,0,501.65,467.5,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,31-Mar-2011,1900,CE,0,0,0,454.1,419.3,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,31-Mar-2011,1950,CE,0,0,0,407.35,371.95,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,31-Mar-2011,2000,CE,0,0,0,361.9,325.9,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,31-Mar-2011,2050,CE,0,0,0,318.05,281.65,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,31-Mar-2011,2100,CE,0,0,0,276.25,239.7,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,31-Mar-2011,2150,CE,0,0,0,237,200.75,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,31-Mar-2011,2200,CE,0,0,0,200.75,165.15,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,31-Mar-2011,2250,CE,0,0,0,167.65,133.45,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,31-Mar-2011,2300,CE,0,0,0,138.15,105.85,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,31-Mar-2011,2350,CE,0,0,0,112.2,82.35,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,31-Mar-2011,2400,CE,0,0,0,89.85,62.85,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,31-Mar-2011,2450,CE,0,0,0,70.9,47,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,31-Mar-2011,2500,CE,0,0,0,55.15,34.65,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,31-Mar-2011,2550,CE,0,0,0,42.45,24.9,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,31-Mar-2011,2600,CE,0,0,0,32.05,17.6,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,31-Mar-2011,2650,CE,0,0,0,23.95,12.2,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,31-Mar-2011,2700,CE,0,0,0,17.65,8.35,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,31-Mar-2011,2750,CE,0,0,0,12.8,5.6,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,31-Mar-2011,2800,CE,0,0,0,9.2,3.7,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,31-Mar-2011,2850,CE,0,0,0,6.55,2.4,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,31-Mar-2011,2900,CE,0,0,0,4.6,1.55,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,31-Mar-2011,2950,CE,0,0,0,3.2,0.95,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,31-Mar-2011,1500,PE,0,0,0,0.05,0,0,0,0,0,31-JAN-2011,
OPTSTK,OFSS,31-Mar-2011,1550,PE,0,0,0,0.05,0,0,0,0,0,31-JAN-2011,
